corpus,id,text,human_score,human_label,vader_neg,vader_neu,vader_pos,vader_compound,vader_label
Tweets,3795,ok. just one more thing to set up on the #ratsandrogues website.,0.4,NEUTRAL,0.0,1.0,0.0,0.0,NEUTRAL
Tweets,3796,"I like FDE, but it's a pain to set up. some how messed up the pass phrase. don't have another 7 hours to wait for debian to set it up",-1.2,NEGATIVE,0.208,0.744,0.048,-0.7783,NEGATIVE
Tweets,3797,"RT @anonymous Pizza is a vegetable, protests are illegal, and Whitney still has a TV show.",-0.5,NEGATIVE,0.282,0.718,0.0,-0.6705,NEGATIVE
Tweets,3798,well not 30 lbs but some weight,0.4,NEUTRAL,0.0,0.795,0.205,0.1406,POSITIVE
Tweets,3799,"@anonymous even if I lost 6 to 8 lbs, I'd still have to wear the second spartan costume, not the 300 inspired one. maybe next year",-0.85,NEGATIVE,0.17,0.83,0.0,-0.6031,NEGATIVE
Tweets,3800,"@anonymous no, haven't been looking",-0.3,NEUTRAL,0.0,1.0,0.0,0.0,NEUTRAL
Tweets,3801,wonders what day it is... stupid 3 day weekends always mess me up like this. was convinced 30 secs ago it was Wednesday.,-1.2,NEGATIVE,0.196,0.631,0.173,-0.1779,NEGATIVE
Tweets,3802,"I am thankful for the internet, because I have an assignment due in 3 hours &amp; my copy of the book is at a friend's house. #BriansDailyThanks",1.5,POSITIVE,0.0,0.875,0.125,0.5719,POSITIVE
Tweets,3803,I just woke up... I need coffee and lots of it. Also whoever wore the red feather boa. Fuck you. The feathers are everywhere.,-2.55,NEGATIVE,0.132,0.868,0.0,-0.5423,NEGATIVE
Tweets,3804,I love Justin Bieber's Mistletoe because its release has made it acceptable for MTV to play Christmas music. I love Christmas music.,2.15,POSITIVE,0.0,0.579,0.421,0.9201,POSITIVE
Tweets,3805,Watching Scott Pilgrim v The World (for the first time) on HBO. Somewhere in a narcoleptic coma @anonymous is happy. Sleep happy princess.,1.45,POSITIVE,0.0,0.739,0.261,0.8126,POSITIVE
Tweets,3806,"@anonymous If our conversations got out, people would hate us even more than they do right now.",-1.2,NEGATIVE,0.188,0.812,0.0,-0.5719,NEGATIVE
Tweets,3807,"@anonymous I've only been following you a little while. But with each tweet you send, I become a fiercer and fiercer bitch.",-1.5,NEGATIVE,0.198,0.802,0.0,-0.7351,NEGATIVE
Tweets,3808,Showtime your generosity is just overwhelming right after Twilight arrives New Moon? @anonymous is fanning her damn vagina.,1.5,POSITIVE,0.123,0.727,0.15,0.1531,POSITIVE
Tweets,3809,I liked a @anonymous video http://url_removed David Cook Winston-Salem NC 110411  Fade Into Me 030.MOV,1.1,POSITIVE,0.0,0.833,0.167,0.4215,POSITIVE
Tweets,3810,@anonymous aha!  yeah. that's who i was talking about. couldn't take her streams. thanks for the heads up. :),1.3,POSITIVE,0.0,0.656,0.344,0.8122,POSITIVE
Tweets,3811,@anonymous i guess that's why i just got a notice that the show in nashville on the 20th has been cancelled. hope they reschedule. :(,-1.7,NEGATIVE,0.164,0.738,0.097,-0.25,NEGATIVE
Tweets,3812,okay. seriously to bed with me. stupid headache isn't letting up.,-2.15,NEGATIVE,0.34,0.533,0.127,-0.4939,NEGATIVE
Tweets,3813,"@anonymous ha!  sorry about that. you'll like Angel though. her ""drummer"" is hard to take your eyes off though.",0.75,POSITIVE,0.139,0.744,0.116,0.2714,POSITIVE
Tweets,3814,@anonymous waving at you from nashville!  ;),1.35,POSITIVE,0.0,0.732,0.268,0.2942,POSITIVE
Tweets,3815,@anonymous the cute thing about that story is that it's how they met. in line at best buy on black friday.,1.35,POSITIVE,0.0,0.725,0.275,0.802,POSITIVE
Tweets,3816,@anonymous thank you. And it's far more than a bit...,1.15,POSITIVE,0.0,0.783,0.217,0.3612,POSITIVE
Tweets,3817,@anonymous thank you very much and thank you for the RT. Hoping it somehow helps even one person see things differently.,2.0,POSITIVE,0.0,0.615,0.385,0.8646,POSITIVE
Tweets,3818,Happy birthday to lovely @anonymous !,2.15,POSITIVE,0.0,0.339,0.661,0.8313,POSITIVE
Tweets,3819,@anonymous I'll send you copies up. Lovely work.,1.8,POSITIVE,0.0,0.648,0.352,0.5859,POSITIVE
Tweets,3820,"@anonymous I've spotted people picking their noses in their cars, and frankly, that should be banned.",-2.1,NEGATIVE,0.167,0.833,0.0,-0.4588,NEGATIVE
Tweets,3821,"@anonymous ah, @anonymous is just a year younger. Raising boys is so different to girls. They're more affectionate I find.",0.85,POSITIVE,0.0,0.856,0.144,0.4927,POSITIVE
Tweets,3822,"@anonymous today, I agree. Last week felt different. They had promise of achieving something .",0.2,NEUTRAL,0.0,0.73,0.27,0.5859,POSITIVE
Tweets,3823,@anonymous agreed. Shepard drawings are so beautiful.,2.05,POSITIVE,0.0,0.414,0.586,0.7959,POSITIVE
Tweets,3824,@anonymous kraft singles all round. i LOVE rhyming slang and i've never heard cheese and kisses!,2.1,POSITIVE,0.0,0.622,0.378,0.8599,POSITIVE
Tweets,3825,"I feel like Gizmo today ""bright light bright light"" we have SUN in chatt today :)",1.85,POSITIVE,0.0,0.515,0.485,0.8834,POSITIVE
Tweets,3826,"@anonymous they have all gone to great homes so far, i think 2 still have to get adopted.. but the agency has them now",1.1,POSITIVE,0.0,0.9,0.1,0.3716,POSITIVE
Tweets,3827,"Puppy doesn't like: going outside, me taking a shower (can't see me) or anything that involves separation from me",-0.95,NEGATIVE,0.105,0.895,0.0,-0.2755,NEGATIVE
Tweets,3828,@anonymous I have more on  http://url_removed  ENJOY!! &amp; Thanx 4 the luv,2.0,POSITIVE,0.0,0.697,0.303,0.6985,POSITIVE
Tweets,3829,"@anonymous thanks!!! What a mission! You're not here, are you?",0.85,POSITIVE,0.0,0.689,0.311,0.6209,POSITIVE
Tweets,3830,I want @anonymous to be my secret santa this year! http://url_removed #giveaway #Sears #needhelp http://url_removed,0.95,POSITIVE,0.0,0.898,0.102,0.1511,POSITIVE
Tweets,3831,RT @anonymous #GIVEAWAY #WIN  Ballasox ~ Corso Como ~ Flats ~ http://url_removed Ends 7/13 - so cute!,0.95,POSITIVE,0.0,0.633,0.367,0.8655,POSITIVE
Tweets,3832,"I just entered the @anonymous iPad-a-day Giveaway. Each day is a new chance to win, so I'll enter tomorrow too! http://url_removed",0.65,POSITIVE,0.0,0.757,0.243,0.7263,POSITIVE
Tweets,3833,RT @anonymous Join @anonymous #gno Twitter party Tue 12/21 (9-11 ET) 2 chat smarter shopping http://url_removed PLS RT,0.15,NEUTRAL,0.0,0.585,0.415,0.8374,POSITIVE
Tweets,3834,PRIZEY || Detail || Real Jewels Eco Friendly Diamond Star Earrings http://url_removed,0.2,NEUTRAL,0.0,0.511,0.489,0.8225,POSITIVE
Tweets,3835,#GIVEAWAY #WIN - A Wonderbar All-in-One Skincare Bar PERFECT SKIN #holidaygiftguide http://url_removed ends11/15,1.4,POSITIVE,0.0,0.551,0.449,0.874,POSITIVE
Tweets,3836,RT @anonymous #GIVEAWAY #WIN - a Milly the Pinkest Kitten Plushie @anonymous Wishing Penny http://url_removed Ends 8/21,0.3,NEUTRAL,0.0,0.7,0.3,0.7531,POSITIVE
Tweets,3837,Glee is the shit,2.0,POSITIVE,0.367,0.204,0.429,0.1531,POSITIVE
Tweets,3838,"@anonymous your profile pic looks like his lol. All I see is brown skin, no shirt.",0.9,POSITIVE,0.107,0.634,0.259,0.4767,POSITIVE
Tweets,3839,Aww I miss Janiya,-0.85,NEGATIVE,0.348,0.652,0.0,-0.1531,NEGATIVE
Tweets,3840,"Come on down! RT @anonymous If we can #gettheashestotheashes, SURELY we can see #OprahsavesNM.",0.9,POSITIVE,0.0,0.768,0.232,0.6027,POSITIVE
Tweets,3841,Prop 8 repeal cleared for signature-gathering - Sacramento Bee: Prop 8 repeal cleared for signatu... http://url_removed #prop 8 #prop8,0.15,NEUTRAL,0.0,0.859,0.141,0.2023,POSITIVE
Tweets,3842,All but 2 constitutional amendments pass: Texas voters on Tuesday registered favor with eight of ... http://url_removed #prop 8 #prop8,0.1,NEUTRAL,0.0,0.843,0.157,0.5499,POSITIVE
Tweets,3843,EQCA Says No To 2012 Gay Marriage Ban Repeal Effort http://url_removed #Prop8: EQCA Says No To ... http://url_removed #prop 8 #prop8,-0.45,NEUTRAL,0.308,0.692,0.0,-0.7906,NEGATIVE
Tweets,3844,@anonymous no I reposted the stampede one from last year. It didn't work?,-0.25,NEUTRAL,0.312,0.688,0.0,-0.6124,NEGATIVE
Tweets,3845,New Yorkers ready vows as state allows same-sex marriage - Reuters India: CNN InternationalNew Yo... http://url_removed #prop 8 #prop8,0.3,NEUTRAL,0.0,0.878,0.122,0.3612,POSITIVE
Tweets,3846,New York Opponents of Gay Marriage to Protest on Sunday - Christian Post: ReutersNew York Opponen... http://url_removed #prop 8 #prop8,-0.3,NEUTRAL,0.095,0.905,0.0,-0.25,NEGATIVE
Tweets,3847,"MARRIAGE Matters, http://url_removed because no one knows what a CU or RDP is! @anonymous @anonymous http://url_removed #prop 8 #prop8",-0.2,NEUTRAL,0.121,0.826,0.053,-0.3382,NEGATIVE
Tweets,3848,Thank ya!!!!!,2.1,POSITIVE,0.0,0.214,0.786,0.5673,POSITIVE
Tweets,3849,"@anonymous i was just there for Halloween, goin back in Feb :) How are you??",1.4,POSITIVE,0.0,0.806,0.194,0.5204,POSITIVE
Tweets,3850,@anonymous @anonymous @anonymous @anonymous bring ur ass tonight and suck it up Mr. Cherry!! #pausesallover,-0.5,NEGATIVE,0.349,0.651,0.0,-0.7896,NEGATIVE
Tweets,3851,"@anonymous she was sitting next to me when you first got there, she took her cupcake home lol",1.4,POSITIVE,0.0,0.859,0.141,0.4215,POSITIVE
Tweets,3852,@anonymous yessssss i accept my task!,1.7,POSITIVE,0.0,0.634,0.366,0.4389,POSITIVE
Tweets,3853,@anonymous aaaaaaaargh! eeeew and aaaw and eeeek all at once! can't believe i didn't click straight away!,-2.15,NEGATIVE,0.137,0.863,0.0,-0.3699,NEGATIVE
Tweets,3854,"RT @anonymous If there was a Twitter party, the bathrooms would be occupied... #YallFresh",0.4,NEUTRAL,0.0,0.828,0.172,0.4019,POSITIVE
Tweets,3855,"@anonymous Wow, it's amazing! Great work!",2.376344086,POSITIVE,0.0,0.196,0.804,0.9229,POSITIVE
Tweets,3856,"@anonymous Wow, it's AMAZING. GREAT work.",2.849462366,POSITIVE,0.0,0.186,0.814,0.9345,POSITIVE
Tweets,3857,"@anonymous Wow, it's AMAZING! GREAT work!",3.086021505,POSITIVE,0.0,0.179,0.821,0.9408,POSITIVE
Tweets,3858,"@anonymous Wow, it's AMAZING!! GREAT work!!",3.258064516,POSITIVE,0.0,0.173,0.827,0.9463,POSITIVE
Tweets,3859,"@anonymous Wow, it's AMAZING!!! GREAT work!!!",3.47311828,POSITIVE,0.0,0.173,0.827,0.9463,POSITIVE
Tweets,3860,"@anonymous Wow, it's really amazing! Really great work!",2.784946237,POSITIVE,0.0,0.276,0.724,0.9341,POSITIVE
Tweets,3861,Ugh! I hate hate hate getting blood drawn!,-2.113402062,NEGATIVE,0.784,0.216,0.0,-0.938,NEGATIVE
Tweets,3862,UGH. I HATE HATE HATE getting blood drawn.,-2.783505155,NEGATIVE,0.808,0.192,0.0,-0.9573,NEGATIVE
Tweets,3863,UGH! I HATE HATE HATE getting blood drawn!,-3.020618557,NEGATIVE,0.813,0.187,0.0,-0.9608,NEGATIVE
Tweets,3864,UGH!! I HATE HATE HATE getting blood drawn!!,-3.216494845,NEGATIVE,0.818,0.182,0.0,-0.9638,NEGATIVE
Tweets,3865,UGH!!! I HATE HATE HATE getting blood drawn!!!,-3.329896907,NEGATIVE,0.818,0.182,0.0,-0.9638,NEGATIVE
Tweets,3866,Ugh! I hate getting blood drawn!,-1.93814433,NEGATIVE,0.639,0.361,0.0,-0.7955,NEGATIVE
Tweets,3867,@anonymous glad u dig fam!,1.5,POSITIVE,0.0,0.549,0.451,0.5093,POSITIVE
Tweets,3868,Anyone interested in temp work full time 2-3 months..in Calabasas office. Entry level position,0.25,NEUTRAL,0.0,0.828,0.172,0.4019,POSITIVE
Tweets,3869,"Too many meds in my little one, allergic reactions bound to happen with her history. On way to hospital in Arizona",-2.3,NEGATIVE,0.088,0.912,0.0,-0.2315,NEGATIVE
Tweets,3870,@anonymous thanks Michael,1.0,POSITIVE,0.0,0.408,0.592,0.4404,POSITIVE
Tweets,3871,@anonymous oh very fun! You get to see everyone finish the swim,1.75,POSITIVE,0.0,0.739,0.261,0.5974,POSITIVE
Tweets,3872,@anonymous I proud to be part of the #beatcancer team!,2.25,POSITIVE,0.0,0.726,0.274,0.5255,POSITIVE
Tweets,3873,@anonymous Congrats on your 70.3 and your Iron Turtle!,1.9,POSITIVE,0.0,0.684,0.316,0.5707,POSITIVE
Tweets,3874,Seriously? Whether or not Whoopi farted on The View is somehow a news story? #WeAreDoomed,-1.6,NEGATIVE,0.128,0.872,0.0,-0.264,NEGATIVE
Tweets,3875,"Bachmann said there's nothing in the Federal Reserve but ""moths and feathers."" Feathers? Was her hubby in there doing drag? #GOP",-1.15,NEGATIVE,0.119,0.881,0.0,-0.4039,NEGATIVE
Tweets,3876,"if you want a book to keep on your desk to crack open when you need a smile, check out Jen Yates' Cake Wrecks. Funniest pics ever.",1.95,POSITIVE,0.0,0.764,0.236,0.7506,POSITIVE
Tweets,3877,@anonymous Thanks! I actually really enjoy talking with people who I don't necessarily agree with. It makes things more interesting!,2.05,POSITIVE,0.075,0.57,0.355,0.8343,POSITIVE
Tweets,3878,"Man, watching season 2 of #TheGoodWife. The Peter-wins-as-Alicia-finds-out-about-him-and-Kalinda twist? Pure soapy brilliance.",1.9,POSITIVE,0.0,0.738,0.262,0.5994,POSITIVE
Tweets,3879,"@anonymous No, not really. My schedule has been collecting dust for quite some time.",-0.8,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
Tweets,3880,@anonymous Right. Are you going to do anything fun this weekend?,0.35,NEUTRAL,0.0,0.752,0.248,0.5106,POSITIVE
Tweets,3881,"@anonymous LOL I guess that would be splitting the difference. (I use Gary as my barometer, and he couldn't pick ZQ outta a crowd)",0.6,POSITIVE,0.0,0.867,0.133,0.5473,POSITIVE
Tweets,3882,RT @anonymous thanks #OLTL for all the Cord/Tina and Blair/Todd flashback's on Friday's show.  This fan appreciates the memories!!!,2.35,POSITIVE,0.0,0.623,0.377,0.8658,POSITIVE
Tweets,3883,@anonymous @anonymous wish I could be there!,1.3,POSITIVE,0.0,0.667,0.333,0.4574,POSITIVE
Tweets,3884,@anonymous Yes we do!,1.1,POSITIVE,0.0,0.501,0.499,0.4574,POSITIVE
Tweets,3885,It has been confirmed by @anonymous that @anonymous has died after injuries sustained in today's race in Las Vegas.,-2.2,NEGATIVE,0.167,0.833,0.0,-0.5574,NEGATIVE
Tweets,3886,"on the other hand, now I have Ideas for how to improve the Sursum Corda map &amp; make it less bewildering",0.6,POSITIVE,0.0,0.757,0.243,0.7269,POSITIVE
Tweets,3887,@anonymous Long replies are fun!,1.35,POSITIVE,0.0,0.527,0.473,0.5562,POSITIVE
Tweets,3888,Come on people. Just give. Please. Our troops need you. #troopathon troopathon.org,0.5,POSITIVE,0.0,0.827,0.173,0.3182,POSITIVE
Tweets,3889,http://url_removed My view at Target Field for the Twins game! Thank you @anonymous #RO11,1.5,POSITIVE,0.0,0.823,0.177,0.4199,POSITIVE
Tweets,3890,Ugh. I don't like working out but I always feel better when I'm done. #treadmilltweeting,0.2,NEUTRAL,0.179,0.622,0.199,0.3389,POSITIVE
Tweets,3891,RT @anonymous RT @anonymous Congratulations to Gen Petreaus and our brave soldiers for their success tonight taking out OBL,2.05,POSITIVE,0.0,0.593,0.407,0.9001,POSITIVE
Tweets,3892,@anonymous IM NOT THE LATTER LOL,1.0,POSITIVE,0.365,0.635,0.0,-0.4356,NEGATIVE
Tweets,3893,@anonymous LOL U SOUND LIKE A 46 YEAR OLD WIT A LEATHER RAIDER HAT. *JOINT ROLLED*,0.3,NEUTRAL,0.0,0.674,0.326,0.7761,POSITIVE
Tweets,3894,@anonymous U KNO THEY ANGLES. LOL,1.2,POSITIVE,0.0,0.586,0.414,0.5473,POSITIVE
Tweets,3895,@anonymous @anonymous I'm threw haha the game don't change... just the players. And u got the juice now kid. *brooklyn voice*,0.9,POSITIVE,0.0,0.87,0.13,0.4588,POSITIVE
Tweets,3896,@anonymous When u real these phony niccas loose the appeal,-0.8,NEGATIVE,0.204,0.796,0.0,-0.3182,NEGATIVE
Tweets,3897,@anonymous LOL never. LOVED hanging with you tonight darling!,2.9,POSITIVE,0.213,0.347,0.44,0.6042,POSITIVE
Tweets,3898,Expert Post: Beauty Repair Tips and Tricks from the Experts http://url_removed,0.25,NEUTRAL,0.105,0.629,0.266,0.5106,POSITIVE
Tweets,3899,Woohoo! On our way! RT @anonymous The Pool Bar is now open from 5pm for cocktails. http://url_removed,1.95,POSITIVE,0.0,0.805,0.195,0.5972,POSITIVE
Tweets,3900,We wish someone would sweep in and save Gen Art -- we love everything they stood for.,1.45,POSITIVE,0.0,0.581,0.419,0.8779,POSITIVE
Tweets,3901,"Win a Bottle of Vera Wang Princess, Autographed by Zoe Kravitz!!! http://url_removed",0.95,POSITIVE,0.0,0.702,0.298,0.6884,POSITIVE
Tweets,3902,OnGlamBeauty Holiday Gift Guide 2009: LUSH-ious Gift Sets:  We are seriously crushing on LUSHs holiday gift sets... http://url_removed,0.9,POSITIVE,0.143,0.375,0.481,0.872,POSITIVE
Tweets,3903,"Busy night tonight--Victoria's Secret fashion show, then P. Diddy's 40th birthday party, followed by an EARLY flight to Miami.",1.0,POSITIVE,0.0,0.87,0.13,0.4019,POSITIVE
Tweets,3904,Another new holiday dress :p eeee 17 weeks and a day til we fly 0.o http://url_removed,1.75,POSITIVE,0.0,0.749,0.251,0.5719,POSITIVE
Tweets,3905,"@anonymous yeah, support group for people who are just starting in the wake of MagicRuby",0.1,NEUTRAL,0.0,0.726,0.274,0.5994,POSITIVE
Tweets,3906,@anonymous say whaaaat? Lol I was in wednesday 10 til 5,0.9,POSITIVE,0.0,0.781,0.219,0.4215,POSITIVE
Tweets,3907,@anonymous thx girlie! My phone says 6:11 so I'm guess it switched on its own.,0.8,POSITIVE,0.0,0.834,0.166,0.4199,POSITIVE
Tweets,3908,I'm hooked on #Days again love all the oldies they've brought back! Sorry @anonymous I didn't watch as long as I could...,1.3,POSITIVE,0.05,0.775,0.174,0.636,POSITIVE
Tweets,3909,@anonymous I finally got your TESTING!!! text :),1.55,POSITIVE,0.0,0.644,0.356,0.5962,POSITIVE
Tweets,3910,@anonymous AWESOME JOB BABES!!!!!,3.25,POSITIVE,0.0,0.333,0.667,0.7906,POSITIVE
Tweets,3911,@anonymous I know how cool is that? Back to the rockstar lifestyle!!!,2.1,POSITIVE,0.0,0.776,0.224,0.4898,POSITIVE
Tweets,3912,I know @anonymous thx!,1.05,POSITIVE,0.0,0.518,0.482,0.4199,POSITIVE
Tweets,3913,@anonymous lol! Now you know why I don't ski! I live 45 minutes from PC and don't ever go up there!,0.75,POSITIVE,0.0,0.845,0.155,0.5684,POSITIVE
Tweets,3914,@anonymous I'm so excited to see my 1st Joe Show! Me and 3 friends are going to Vegas for tge last show.,2.35,POSITIVE,0.0,0.754,0.246,0.7585,POSITIVE
Tweets,3915,@anonymous lol! Good luck!!! Just tell them if they don't change it they have to go see @anonymous w/u,1.9,POSITIVE,0.0,0.619,0.381,0.871,POSITIVE
Tweets,3916,@anonymous I am!!! My Best friend got tix from her hubs and she wants me to go with her!!! I'm sooo excited!,2.95,POSITIVE,0.0,0.634,0.366,0.8994,POSITIVE
Tweets,3917,Home from the family parties....now I'm off to wrap!!! Ugh!,-1.05,NEGATIVE,0.306,0.694,0.0,-0.6083,NEGATIVE
Tweets,3918,@anonymous @anonymous @anonymous I couldn't give a toss.i'd rather be in the company of a gay man than an ignorant wanker,-1.8,NEGATIVE,0.228,0.772,0.0,-0.6808,NEGATIVE
Tweets,3919,@anonymous selfish bitch tho what she did,-3.1,NEGATIVE,0.58,0.42,0.0,-0.7845,NEGATIVE
Tweets,3920,@anonymous Lunch! Then we can discuss all types of different things and enjoy a quick meal. Dinner seems too much like a date.,0.65,POSITIVE,0.0,0.778,0.222,0.7177,POSITIVE
Tweets,3921,@anonymous In a perfect world the YG Family Concert would come to DC and have a fanmeet!!!,1.25,POSITIVE,0.0,0.778,0.222,0.6784,POSITIVE
Tweets,3922,Neighborhood dog wars scare me.,-1.45,NEGATIVE,0.694,0.306,0.0,-0.7783,NEGATIVE
Tweets,3923,8 injured when CTA bus rear-ended http://url_removed,-1.8,NEGATIVE,0.31,0.69,0.0,-0.4019,NEGATIVE
Tweets,3924,Concealed weapons allowed in Wisconsin Assembly's public galleries http://url_removed,-0.1,NEUTRAL,0.266,0.734,0.0,-0.4404,NEGATIVE
Tweets,3925,Suspect in Dolton slaying arrested in Iowa http://url_removed,-0.6,NEGATIVE,0.469,0.531,0.0,-0.6486,NEGATIVE
Tweets,3926,Cicero to hire four cops with federal grant http://url_removed,0.25,NEUTRAL,0.0,0.762,0.238,0.3612,POSITIVE
Tweets,3927,Hoffman Estates man burns to death http://url_removed,-1.75,NEGATIVE,0.394,0.606,0.0,-0.5994,NEGATIVE
Tweets,3928,FBI seeks help finding 'Schiller Park Bank Robber' http://url_removed,-0.35,NEUTRAL,0.271,0.526,0.203,-0.2263,NEGATIVE
