sentence_id,review_id,text,primary_intent,intent_count,intent_complaint,intent_return_refund,intent_support_contact,intent_shipping,intent_product_quality,intent_price_value,intent_recommendation,intent_neutral_inquiry,escalation_risk,human_score,human_label,vader_neg,vader_neu,vader_pos,vader_compound,vader_label
127_11,127,"the optical zoom is awesome, and the viewfinder reflects the settings of the zoom.",other,0,0,0,0,0,0,0,0,0,0,2.65,POSITIVE,0.0,0.76,0.24,0.6249,POSITIVE
127_12,127,"one little minor flaw with this camera is that the lens is visible in the viewfinder, but does not detract from the image at all.",other,0,0,0,0,0,0,0,0,0,0,-0.55,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
127_13,127,"as i said, this is the last digital camera i'll buy, and if you are in the market one, my advice is to buy the best thing you can afford and keep it forever.",price_value,2,0,0,0,0,0,1,1,0,0,2.4,POSITIVE,0.0,0.887,0.113,0.6369,POSITIVE
127_14,127,"these things may get a lot better in the future, but from what i've seen in the last few years, the technology for digital cameras isn't advancing at the pace of pc's, phones and hard drives.",support_contact,1,0,0,1,0,0,0,0,0,0,-0.65,NEGATIVE,0.043,0.905,0.052,0.09,POSITIVE
127_15,127,the best 4 megapixel/4x optical zoom camera available and fairly easy to use.,other,0,0,0,0,0,0,0,0,0,0,2.6,POSITIVE,0.0,0.608,0.392,0.7964,POSITIVE
127_16,127,highly recommended.,recommendation,1,0,0,0,0,0,0,1,0,0,2.9,POSITIVE,0.0,0.323,0.677,0.2716,POSITIVE
127_17,127,"for more info on digital cameras, go to dpreviews.",other,0,0,0,0,0,0,0,0,0,0,0.05,NEUTRAL,0.0,1.0,0.0,0.0,NEUTRAL
128_1,128,boxy?,other,0,0,0,0,0,0,0,0,0,0,-0.15,NEUTRAL,0.0,1.0,0.0,0.0,NEUTRAL
128_2,128,no -- gorgeous you can read the other reviews for specs and performance opinions.,neutral_inquiry,1,0,0,0,0,0,0,0,1,0,0.35,NEUTRAL,0.311,0.689,0.0,-0.6619,NEGATIVE
128_3,128,"i was perfectly happy with my g2, so why did i trade up to the g3?",other,0,0,0,0,0,0,0,0,0,0,-0.35,NEUTRAL,0.0,0.639,0.361,0.836,POSITIVE
128_4,128,because this camera is beautiful.,other,0,0,0,0,0,0,0,0,0,0,2.5,POSITIVE,0.0,0.506,0.494,0.5994,POSITIVE
128_5,128,the g2 was slightly curvy with a champagne finish -- very homely.,other,0,0,0,0,0,0,0,0,0,0,-0.35,NEUTRAL,0.0,0.833,0.167,0.296,POSITIVE
128_6,128,the g3 looks like a work of art!,other,0,0,0,0,0,0,0,0,0,0,3.0,POSITIVE,0.0,0.715,0.285,0.4199,POSITIVE
128_7,128,"its silver magnesium finish is stunning, and the sharp lines and excellent grip are better than any other camera i've seen.",other,0,0,0,0,0,0,0,0,0,0,3.15,POSITIVE,0.0,0.662,0.338,0.8481,POSITIVE
128_8,128,"the little digital elphs were the best-designed, most-elegant cameras until the g3 came along and squashed them.",other,0,0,0,0,0,0,0,0,0,0,1.7,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
129_1,129,very good choice in it's price range this is my first digital camera.,price_value,1,0,0,0,0,0,1,0,0,0,2.1,POSITIVE,0.0,0.79,0.21,0.4927,POSITIVE
129_2,129,i am very pleased with it so far.,other,0,0,0,0,0,0,0,0,0,0,2.35,POSITIVE,0.0,0.687,0.313,0.4927,POSITIVE
129_3,129,i wanted something that is able to take high quality photos but not be so bulky that i would wind up leaving it at home all the time.,product_quality,1,0,0,0,0,1,0,0,0,0,0.35,NEUTRAL,0.0,1.0,0.0,0.0,NEUTRAL
129_4,129,this seemed like a really good compromise.,other,0,0,0,0,0,0,0,0,0,0,1.65,POSITIVE,0.0,0.468,0.532,0.6901,POSITIVE
129_5,129,"i compared it to the olympus c5050z, the sony dcs-f 717 and the nikon 5700.  based on the cameras features and about dozen online reviews, this one seemed like the best all round deal.",price_value,2,0,0,0,0,0,1,0,1,0,2.1,POSITIVE,0.0,0.827,0.173,0.7717,POSITIVE
129_6,129,it is not perfect though.,other,0,0,0,0,0,0,0,0,0,0,-0.6,NEGATIVE,0.428,0.572,0.0,-0.4585,NEGATIVE
129_7,129,here are the shortcomings i have noticed so far:  it would have been a much easier choice if this were 5mp camera.,other,0,0,0,0,0,0,0,0,0,0,-1.3,NEGATIVE,0.0,0.882,0.118,0.4215,POSITIVE
129_8,129,you can see the lens barrel in the view-finder.,other,0,0,0,0,0,0,0,0,0,0,-0.9,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
129_9,129,"(i knew this before hand, and it is not that bad) there is no tiff format.",complaint,1,1,0,0,0,0,0,0,0,0,-0.6,NEGATIVE,0.104,0.612,0.285,0.5927,POSITIVE
129_10,129,that would be a nice compromise between jpeg and raw.,other,0,0,0,0,0,0,0,0,0,0,0.35,NEUTRAL,0.0,0.763,0.237,0.4215,POSITIVE
129_11,129,"to save a picture as raw, you have to have the display on, this seems like a waste of battery power.",complaint,1,1,0,0,0,0,0,0,0,0,-1.45,NEGATIVE,0.106,0.679,0.215,0.4404,POSITIVE
129_12,129,it seems to me that after the focus and metering are complete there is quite a lag before the shutter?,other,0,0,0,0,0,0,0,0,0,0,-1.15,NEGATIVE,0.124,0.876,0.0,-0.3976,NEGATIVE
129_13,129,trips.,other,0,0,0,0,0,0,0,0,0,0,0.0,NEUTRAL,0.0,1.0,0.0,0.0,NEUTRAL
129_14,129,(again this is my first digital camera and maybe that is just how they all are.),other,0,0,0,0,0,0,0,0,0,0,-0.45,NEUTRAL,0.0,1.0,0.0,0.0,NEUTRAL
129_15,129,for those of you using a mac in os x+ there is no twain utility to download your pics directly into photoshop.,other,0,0,0,0,0,0,0,0,0,0,-0.7,NEGATIVE,0.095,0.905,0.0,-0.296,NEGATIVE
129_16,129,it is very simple to import via iphoto 2 and then move them to photoshop.,other,0,0,0,0,0,0,0,0,0,0,1.55,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
129_17,129,"i have not spent much time with the included software, so i don't know what to say about it other than it seems ok.  i am quite happy with the camera.",neutral_inquiry,1,0,0,0,0,0,0,0,1,0,2.0,POSITIVE,0.0,0.883,0.117,0.6115,POSITIVE
129_18,129,it comes with a clearly written manual and the learning curve is not too too steep.,other,0,0,0,0,0,0,0,0,0,0,1.4,POSITIVE,0.0,0.847,0.153,0.4019,POSITIVE
129_19,129,"yes, i recommend it over the competition.",recommendation,1,0,0,0,0,0,0,1,0,0,2.2,POSITIVE,0.0,0.49,0.51,0.6369,POSITIVE
130_1,130,best of the best best camera ever.,other,0,0,0,0,0,0,0,0,0,0,3.55,POSITIVE,0.0,0.241,0.759,0.9274,POSITIVE
130_2,130,"from the image quality, color, function, i can say almost everything.",product_quality,2,0,0,0,0,1,0,0,1,0,0.95,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
130_3,130,"this camera has a cool stitch pictures feature, to find out more just log on to canon's website.",neutral_inquiry,1,0,0,0,0,0,0,0,1,0,1.85,POSITIVE,0.0,0.881,0.119,0.3182,POSITIVE
130_4,130,i had an olympus digital camera before and it was nothing compared to this.,other,0,0,0,0,0,0,0,0,0,0,1.8,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
130_5,130,"for those of you who already bought this camera, i suggest you buy a hi-ti dye-sub photo printer.",recommendation,1,0,0,0,0,0,0,1,0,0,0.05,NEUTRAL,0.0,1.0,0.0,0.0,NEUTRAL
131_1,131,you'll take more pics i don't write many reviews but i'm compelled to do so with this camera.,other,0,0,0,0,0,0,0,0,0,0,1.3,POSITIVE,0.0,0.929,0.071,0.0772,POSITIVE
131_2,131,"first and foremost, it will take better pic's than most film camera's.",other,0,0,0,0,0,0,0,0,0,0,2.5,POSITIVE,0.0,0.791,0.209,0.4404,POSITIVE
131_3,131,save them on computer and print out just the ones who want.,other,0,0,0,0,0,0,0,0,0,0,0.2,NEUTRAL,0.0,0.69,0.31,0.5423,POSITIVE
131_4,131,duplicates are a no brainer and cheap.,product_quality,2,0,0,0,0,1,1,0,0,0,1.1,POSITIVE,0.268,0.732,0.0,-0.296,NEGATIVE
131_5,131,no more wasted time and money developing rolls of pic's for just a couple of keepers.,complaint,2,1,0,0,0,0,1,0,0,0,1.4,POSITIVE,0.115,0.732,0.153,0.183,POSITIVE
131_6,131,crop and enlarge the best at practically no extra cost or time.,support_contact,2,0,0,1,0,0,1,0,0,0,2.05,POSITIVE,0.134,0.61,0.256,0.4588,POSITIVE
131_7,131,"the technology is finally here folks, to make your photo life easier.",other,0,0,0,0,0,0,0,0,0,0,1.85,POSITIVE,0.0,0.797,0.203,0.4215,POSITIVE
131_8,131,a great new use for that underutilized computer.,other,0,0,0,0,0,0,0,0,0,0,1.4,POSITIVE,0.0,0.631,0.369,0.6249,POSITIVE
131_9,131,a digital camera will stay at home if its a hassle to use.,other,0,0,0,0,0,0,0,0,0,0,-0.65,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
131_10,131,"poor quality pics, short battery life, slow time consuming uploads and printing will ruin the digital camera experience and keep you buying film.",complaint,3,1,0,0,0,1,0,1,0,0,-2.75,NEGATIVE,0.247,0.753,0.0,-0.7845,NEGATIVE
131_11,131,this camera has none of these flaws and will be something you'll use all the time.,other,0,0,0,0,0,0,0,0,0,0,2.1,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
131_12,131,"my wife shuns all new technology and compained when i brought this home, but now she's forever asking for the digital camera.",neutral_inquiry,1,0,0,0,0,0,0,0,1,0,1.9,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
131_13,131,"and i let my kids shoot as many pics as they want, let them review them on the camera and just print the good ones (which are not many).",other,0,0,0,0,0,0,0,0,0,0,0.45,NEUTRAL,0.074,0.798,0.129,0.2023,POSITIVE
131_14,131,get the canon 850 printer and an ex flash.,other,0,0,0,0,0,0,0,0,0,0,0.05,NEUTRAL,0.0,1.0,0.0,0.0,NEUTRAL
131_15,131,"in short, i have a new slr with an expensive lens and several film point and shoots.",price_value,1,0,0,0,0,0,1,0,0,0,0.2,NEUTRAL,0.0,1.0,0.0,0.0,NEUTRAL
131_16,131,i haven't used any of them since i got the g3.,other,0,0,0,0,0,0,0,0,0,0,0.3,NEUTRAL,0.0,1.0,0.0,0.0,NEUTRAL
131_17,131,"unless your a professional, now you will need only one camera.",other,0,0,0,0,0,0,0,0,0,0,1.7,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
131_18,131,this one.,other,0,0,0,0,0,0,0,0,0,0,0.15,NEUTRAL,0.0,1.0,0.0,0.0,NEUTRAL
132_1,132,"excellent camera i spent a lot of time comparing different cameras, and i realized that there is not such thing as the best digital camera.",other,0,0,0,0,0,0,0,0,0,0,2.15,POSITIVE,0.0,0.744,0.256,0.836,POSITIVE
132_2,132,you can always spend more money to get a better one.,price_value,1,0,0,0,0,0,1,0,0,0,-0.7,NEGATIVE,0.0,0.775,0.225,0.4404,POSITIVE
132_3,132,"however, for a $ 600 - $ 800 budget, i think this camera is an excellent choice.",price_value,1,0,0,0,0,0,1,0,0,0,2.4,POSITIVE,0.0,0.812,0.188,0.5719,POSITIVE
132_4,132,"it has a beautiful design, lots of features, very easy to use, very configurable and customizable, and the battery duration is amazing!",neutral_inquiry,1,0,0,0,0,0,0,0,1,0,3.5,POSITIVE,0.0,0.629,0.371,0.9039,POSITIVE
132_5,132,"also, the display is "" hinged "" and it can be placed in a myriad of positions, or to protect it against any damage.",product_quality,1,0,0,0,0,1,0,0,0,0,1.05,POSITIVE,0.115,0.791,0.094,-0.1531,NEGATIVE
132_6,132,excellent idea!,other,0,0,0,0,0,0,0,0,0,0,2.5,POSITIVE,0.0,0.2,0.8,0.6114,POSITIVE
132_7,132,"one bad thing is that it comes with a pitiful 32mb compactflash card, and for most purposes, it is not enough.",complaint,1,1,0,0,0,0,0,0,0,0,-1.85,NEGATIVE,0.261,0.739,0.0,-0.7717,NEGATIVE
132_8,132,"however, it seems that this is the general rule for most digital cameras.",other,0,0,0,0,0,0,0,0,0,0,0.15,NEUTRAL,0.0,1.0,0.0,0.0,NEUTRAL
132_9,132,another good thing is that this camera seems to introduce much less noise in dark places than others i've seen.,other,0,0,0,0,0,0,0,0,0,0,1.85,POSITIVE,0.0,0.868,0.132,0.4404,POSITIVE
133_1,133,cannon i have owned this camera for a short time and wouldn't give it up for anything.,other,0,0,0,0,0,0,0,0,0,0,3.0,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
133_2,133,it surpasses my greatest expectations in a 4mp camera..,other,0,0,0,0,0,0,0,0,0,0,3.25,POSITIVE,0.0,0.656,0.344,0.6369,POSITIVE
134_1,134,powerful product bought this product about a month ago and have used it in a variety of situations.,other,0,0,0,0,0,0,0,0,0,0,2.15,POSITIVE,0.0,0.859,0.141,0.4215,POSITIVE
134_2,134,in general it is easy to use and well laid out.,other,0,0,0,0,0,0,0,0,0,0,2.0,POSITIVE,0.0,0.643,0.357,0.6124,POSITIVE
134_3,134,for '' cool factor '' buffs it looks and feels like a small plastic brick brick and doesn't have any wow factor.,other,0,0,0,0,0,0,0,0,0,0,-1.65,NEGATIVE,0.114,0.707,0.179,0.1847,POSITIVE
134_4,134,it makes up for this by being extremely easy to use with well laid out controls that can be learned quickly.,shipping,1,0,0,0,1,0,0,0,0,0,1.9,POSITIVE,0.0,0.782,0.218,0.6478,POSITIVE
134_5,134,the g3 has most if not all of the features that you would want from a semi-pro / pro slr with a good range of manual options for those who know something about photography.,neutral_inquiry,1,0,0,0,0,0,0,0,1,0,2.15,POSITIVE,0.0,0.884,0.116,0.4939,POSITIVE
134_6,134,"in the hands of someone who doesn't, it will yield good results on idiot program / auto mode.",other,0,0,0,0,0,0,0,0,0,0,1.3,POSITIVE,0.149,0.721,0.131,-0.1027,NEGATIVE
134_7,134,"my wife, who has never used a camera before, picked it up and soon got the hang of the fact that if you don't like what you have created you just delete and try again.",other,0,0,0,0,0,0,0,0,0,0,1.65,POSITIVE,0.057,0.889,0.054,-0.0284,NEUTRAL
134_8,134,the photos she took are better than the results i got from my nikon slr and range of lenses!,other,0,0,0,0,0,0,0,0,0,0,1.65,POSITIVE,0.0,0.849,0.151,0.4926,POSITIVE
134_9,134,this is a big plus for those who a shifting to digital and the g3's large mobile screen helps with this.,other,0,0,0,0,0,0,0,0,0,0,1.85,POSITIVE,0.0,0.885,0.115,0.3818,POSITIVE
134_10,134,negative points:  the included memory card is too small.,other,0,0,0,0,0,0,0,0,0,0,-1.55,NEGATIVE,0.316,0.684,0.0,-0.5719,NEGATIVE
134_11,134,"go out and get a 256meg card, it's worth the expense.",price_value,1,0,0,0,0,0,1,0,0,0,0.9,POSITIVE,0.0,0.84,0.16,0.2263,POSITIVE
134_12,134,it is made of plastic.,other,0,0,0,0,0,0,0,0,0,0,-0.25,NEUTRAL,0.0,1.0,0.0,0.0,NEUTRAL
134_13,134,"for those who are used to brass cameras that can be dropped, picking up a camera like the g3 is an unnerving experience.",other,0,0,0,0,0,0,0,0,0,0,-0.8,NEGATIVE,0.0,0.898,0.102,0.3612,POSITIVE
134_14,134,"this is by no means unique to this model, i'm sure.",other,0,0,0,0,0,0,0,0,0,0,-0.1,NEUTRAL,0.163,0.667,0.17,0.0258,NEUTRAL
134_15,134,the zoom lens unit feels fragile and it is worth buying a good camera bag if you are going put to carry it round a lot.,price_value,2,0,0,0,0,0,1,1,0,0,-0.85,NEGATIVE,0.0,0.833,0.167,0.5859,POSITIVE
134_16,134,this is not a handbag camera.,other,0,0,0,0,0,0,0,0,0,0,-0.5,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
134_17,134,"while light, it will not easily go in small handbags or pockets.",other,0,0,0,0,0,0,0,0,0,0,-1.15,NEGATIVE,0.156,0.844,0.0,-0.2584,NEGATIVE
134_18,134,the function lever - the one which switches between capture and view mode feels fragile.,neutral_inquiry,1,0,0,0,0,0,0,0,1,0,-1.2,NEGATIVE,0.0,1.0,0.0,0.0,NEUTRAL
134_19,134,"flash - as with all built-in flashes in small cameras, you get overilluminated main subjects with depth being lost.",other,0,0,0,0,0,0,0,0,0,0,-1.6,NEGATIVE,0.113,0.887,0.0,-0.3182,NEGATIVE
134_20,134,the g3 has a shoe which will take other powerful (and expensive) canon flashes that will allow bounce and reflected flash photography.,price_value,1,0,0,0,0,0,1,0,0,0,1.05,POSITIVE,0.0,0.81,0.19,0.5719,POSITIVE
134_21,134,the strap is horrible and gets in the way of parts of the camera you need access to.,complaint,1,1,0,0,0,0,0,0,0,0,-2.65,NEGATIVE,0.171,0.829,0.0,-0.5423,NEGATIVE
134_22,134,"if you can afford this camera, you can afford to get a better strap elsewhere - a very minor quibble.",price_value,1,0,0,0,0,0,1,0,0,0,-0.6,NEGATIVE,0.0,0.868,0.132,0.4404,POSITIVE
134_23,134,good points:  the functionality on this camera is mind-blowing.,neutral_inquiry,1,0,0,0,0,0,0,0,1,0,2.75,POSITIVE,0.0,0.734,0.266,0.4404,POSITIVE
134_24,134,canon have packed a lot in here and the options and controls are easy to use and logically laid out.,support_contact,1,0,0,1,0,0,0,0,0,0,2.1,POSITIVE,0.0,0.868,0.132,0.4404,POSITIVE
134_25,134,learning how to use it will not take very long.,neutral_inquiry,1,0,0,0,0,0,0,0,1,0,1.2,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
134_26,134,the image quality is excellent.,product_quality,1,0,0,0,0,1,0,0,0,0,3.0,POSITIVE,0.0,0.519,0.481,0.5719,POSITIVE
134_27,134,"messing around with images in photoshop (a supplied software package) and printing them on a good printer, yielded excellent results.",shipping,1,0,0,0,1,0,0,0,0,1,2.4,POSITIVE,0.0,0.732,0.268,0.765,POSITIVE
134_28,134,"unless you are making posters, a g3 is more than good enough.",other,0,0,0,0,0,0,0,0,0,0,1.6,POSITIVE,0.0,0.776,0.224,0.4902,POSITIVE
134_29,134,range of functions - as indicated above - it has something for everyone: point and shoot power plus advanced functions for those who are serious about photography.,neutral_inquiry,1,0,0,0,0,0,0,0,1,0,2.55,POSITIVE,0.125,0.808,0.067,-0.1779,NEGATIVE
134_30,134,please note that this is the first digital camera i have owned or used.,other,0,0,0,0,0,0,0,0,0,0,0.05,NEUTRAL,0.0,0.85,0.15,0.3182,POSITIVE
134_31,134,a lot of my opinions are more relevant for those who are switching from film.,other,0,0,0,0,0,0,0,0,0,0,0.15,NEUTRAL,0.0,1.0,0.0,0.0,NEUTRAL
134_32,134,i did extensive research before chosing the g3 but there's nothing like picking one up and playing with it first.,other,0,0,0,0,0,0,0,0,0,0,0.8,POSITIVE,0.117,0.787,0.096,-0.1192,NEGATIVE
135_1,135,best camera i've used this is by far the finest camera in its price and category i have ever used.,price_value,1,0,0,0,0,0,1,0,0,0,2.8,POSITIVE,0.0,0.819,0.181,0.6369,POSITIVE
135_2,135,it is also one of the few electronic items that works right out of the box.,other,0,0,0,0,0,0,0,0,0,0,2.2,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
135_3,135,the macro works great for medical photographs and the auto mode is terrific for point and shoot.,other,0,0,0,0,0,0,0,0,0,0,2.6,POSITIVE,0.102,0.593,0.305,0.7003,POSITIVE
136_1,136,this camera is closest to perfect than any otherdigicam this camera is closest to perfect than any other digicam that is 4-5 megapixel.,other,0,0,0,0,0,0,0,0,0,0,3.15,POSITIVE,0.0,0.739,0.261,0.8126,POSITIVE
136_2,136,beats that sony f717; its archrival.,other,0,0,0,0,0,0,0,0,0,0,1.3,POSITIVE,0.0,1.0,0.0,0.0,NEUTRAL
136_3,136,i'm glad canon decided to keep the 4mp resolution and improved upon it with new technology;  i can't fit all that resolution (4mp = 2272x 1704 resol.),other,0,0,0,0,0,0,0,0,0,0,1.1,POSITIVE,0.066,0.745,0.189,0.6111,POSITIVE
136_4,136,in my 19in flat monitor (1200x1024 resol.),other,0,0,0,0,0,0,0,0,0,0,0.1,NEUTRAL,0.0,1.0,0.0,0.0,NEUTRAL
136_5,136,anyways.,other,0,0,0,0,0,0,0,0,0,0,0.0,NEUTRAL,0.0,1.0,0.0,0.0,NEUTRAL
136_6,136,please go to read dpreview.com and you'll get the complete story.,other,0,0,0,0,0,0,0,0,0,0,0.05,NEUTRAL,0.0,0.813,0.187,0.3182,POSITIVE
136_7,136,my story is based on personal usage.,other,0,0,0,0,0,0,0,0,0,0,-0.05,NEUTRAL,0.0,1.0,0.0,0.0,NEUTRAL
136_8,136,"yes there is a corner lens barrel distortion (i don't like it too but no harm done since i always use the camea lcd screen to see exactly what i'm going to get) in the viewfinder when you don't zoom (when you zoom the lens distortion goes away), canon knows this and engineered it that way to minimize the parallax phenomenon; that is what lmost exactly ot the picture.",neutral_inquiry,1,0,0,0,0,0,0,0,1,0,-0.05,NEUTRAL,0.021,0.902,0.077,0.6212,POSITIVE
136_9,136,moving the viewfinder elsewhere on the camera will remove the lens distortion but increase the parallax phenomenon.,other,0,0,0,0,0,0,0,0,0,0,0.0,NEUTRAL,0.0,0.844,0.156,0.4497,POSITIVE
136_10,136,the distortion is not a flaw.,other,0,0,0,0,0,0,0,0,0,0,0.45,NEUTRAL,0.0,1.0,0.0,0.0,NEUTRAL
