id,human_score,text,corpus,human_label,vader_score,vader_label,distilbert_label,distilbert_score,roberta_label,roberta_score
144_4,1.85,"in the auto mode it functions basically as a point and click, the scene modes are very easy to use and produce good results.",Amazon,POSITIVE,2.9056,POSITIVE,POSITIVE,4,NEUTRAL,0
144_5,2.0,the manual mode is feature rich and i can't wait to get the hang of it.,Amazon,POSITIVE,2.2296,POSITIVE,POSITIVE,4,NEUTRAL,0
144_6,2.95,"the macro mode is exceptional, the pictures are very clear and you can take the pictures with the lens unbelievably close the subject.",Amazon,POSITIVE,1.7564,POSITIVE,POSITIVE,4,NEUTRAL,0
144_7,2.3,"the battery life is very good, i got about 90 minutes with the lcd turned on all the time, the first time around, and i have been using it with the lcd off every now and then, and have yet needed to recharge it.",Amazon,POSITIVE,1.9708,POSITIVE,POSITIVE,4,NEUTRAL,0
144_8,-0.25,"the camera comes with a lexar 16mb starter card, which stores about 10 images in fine mode at the highest resolution, i intend to buy a bigger card soon.",Amazon,NEUTRAL,0.8092,POSITIVE,NEGATIVE,-4,NEUTRAL,0
145_1,3.35,near perfection i love photography.,Amazon,POSITIVE,3.344,POSITIVE,POSITIVE,4,NEUTRAL,0
145_2,0.05,i had an older camera that was simply a point and shoot camera.,Amazon,NEUTRAL,-1.36,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
145_3,2.85,"i needed something with more power, so i bought a nikon coolpix 4300.  i fell in love with this camera, it combines ease of use, with an immense amount of options and power.",Amazon,POSITIVE,3.0868,POSITIVE,POSITIVE,4,NEUTRAL,0
145_4,0.5,"you can use the scene modes, or fine tune the options, i. you can change the iso level, shutter speed, etc.",Amazon,POSITIVE,0.8092,POSITIVE,NEGATIVE,-4,NEUTRAL,0
145_5,1.7,"this camera is ideal for people who want more power, but don't want to spend 1000s dollars on a camera.",Amazon,POSITIVE,1.016,POSITIVE,POSITIVE,4,NEUTRAL,0
146_1,-1.4,not too excited i bought coolpix 4300 two months after i had bought canon powershot s400.,Amazon,NEGATIVE,-1.0336,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
146_3,-0.25,it was not easy sharing one with my teen age kid.,Amazon,NEUTRAL,-2.3092,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
146_4,0.2,the two cameras are very similar in functionality and pricing.,Amazon,NEUTRAL,0.0,NEUTRAL,POSITIVE,4,NEUTRAL,0
146_5,2.0,i've had no problem with canon whatsoever.,Amazon,POSITIVE,1.2356,POSITIVE,POSITIVE,4,NEUTRAL,0
146_6,-1.5,"with nikon, although picture qualities are as good as any other 4 mp cameras, i've had the following headaches;  1. pictures won't transfer to pc directly from the camera using the included transfer cable.",Amazon,NEGATIVE,1.7616,POSITIVE,NEGATIVE,-4,NEUTRAL,0
146_7,-1.75,"i did everything i could, and it took many days of frustration before concluding that the only way to transfer to pc is with the card reader.",Amazon,NEGATIVE,-1.9068,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
146_8,0.65,card reader is included.,Amazon,POSITIVE,0.0,NEUTRAL,POSITIVE,4,NEUTRAL,0
146_9,-1.65,"2. the speed is noticeably slower than canon, especially so with flashes on.",Amazon,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
146_10,-1.95,"3. with low battery, it twice wiped out the entire pictures in the memory chip.",Amazon,NEGATIVE,-1.0928,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
146_11,0.95,i used lexar 256 mb and i still use it which means nothing is wrong with lexar.,Amazon,POSITIVE,1.4896,POSITIVE,POSITIVE,4,NEUTRAL,0
146_12,-0.85,be very careful when the battery is low and make sure to carry extra batteries.,Amazon,NEGATIVE,1.0864,POSITIVE,NEGATIVE,-4,NEUTRAL,0
147_1,0.85,"only "" cons "" here the other reviewers have clearly pointed all the good things about this camera, which i do agree.",Amazon,POSITIVE,3.1856,POSITIVE,POSITIVE,4,NEUTRAL,0
147_2,-0.75,"but there are certain issues might be they are to me here - all of them are minor; not major ones though,.",Amazon,NEGATIVE,1.5676,POSITIVE,NEGATIVE,-4,NEUTRAL,0
147_3,-1.75,this camera keeps on autofocussing in auto mode with a buzzing sound which can't be stopped.,Amazon,NEGATIVE,0.678,POSITIVE,POSITIVE,4,NEUTRAL,0
147_4,-1.2,"would be really good if they have given an option to stop this autofocussing.. if you want to have the date; time on the image, its only through their software "" nikon view "" which reads the images date; time from the images meta-data.",Amazon,NEGATIVE,1.2668,POSITIVE,NEGATIVE,-4,NEUTRAL,0
147_5,-0.5,so if you use your card reader; copy images - you got to onceagain open them through their software to put the date; time.,Amazon,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
147_6,-1.9,"in that too, there isn't a direct way to add date; time - you got to say ' print images ' to a different directory in which there is an option to specify the date; time.. even the slightest of the shakes totally distorts your image.",Amazon,NEGATIVE,-1.602,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
147_7,-1.2,images taken indoor weren't so clear.,Amazon,NEGATIVE,-1.648,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
147_8,-0.8,you got to have flash ' on ' to get it eventhough your room is well lit.,Amazon,NEGATIVE,1.0928,POSITIVE,POSITIVE,4,NEUTRAL,0
147_9,-2.25,lens cap is a really annoying.,Amazon,NEGATIVE,-1.8304,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
147_10,0.55,go; get a high speed like lexar 12x or higher cf card.,Amazon,POSITIVE,1.4448,POSITIVE,NEGATIVE,-4,NEUTRAL,0
147_11,-0.2,"else with simpler viking cf cards, it takes couple of seconds to write a picture with approximately "" fine **"" picture quality  "" image size: 1600.. the movie clips taken will always have some ' noise ' in it - you can't avoid that.",Amazon,NEUTRAL,1.598,POSITIVE,NEGATIVE,-4,NEUTRAL,0
147_12,2.7,but overall this is a good camera with a ' really good ' picture clarity; an exceptional close-up shooting capability.,Amazon,POSITIVE,3.6536,POSITIVE,POSITIVE,4,NEUTRAL,0
147_13,2.45,i would rate this is 4.5 stars picture quality; image size defined above are specific to nikon coolpix.,Amazon,POSITIVE,0.0,NEUTRAL,POSITIVE,4,NEUTRAL,0
148_1,-2.05,"bad service within a year, there are problems with my menu dial knob.",Amazon,NEGATIVE,-2.9404,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
148_2,-1.95,it became stucked which makes it almost impossible to switch between modes.,Amazon,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
148_3,-1.9,"i send my camera to nikon for servicing, took them a whole 6 weeks to diagnose the problem.",Amazon,NEGATIVE,-1.6076,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
148_4,-2.6,"worse of all, they claim that it's some kind of internal damage and refuse to cover the cost via warranty!",Amazon,NEGATIVE,-3.3252,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
148_5,-1.8,they wouldn't repair my camera unless if i pay $ 100 for parts?,Amazon,NEGATIVE,-0.4108,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
148_6,0.05,and labor!,Amazon,NEUTRAL,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
148_7,-0.45,"it is a good camera in terms of the function and quality, but take your chance with it because nikon absolutely sucks when it comes to customer service.",Amazon,NEUTRAL,-0.2468,NEGATIVE,POSITIVE,4,NEUTRAL,0
149_1,-1.75,"system error got a "" system error "" problem 30 days after purchase.",Amazon,NEGATIVE,-3.1856,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
149_2,-2.5,made the camera totally inoperable.,Amazon,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
149_3,-1.5,"also, the lens cap design is flawed.",Amazon,NEGATIVE,-1.9068,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
149_4,-0.9,you have to manually take the cap off in order to use it.,Amazon,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
149_5,-1.6,audio on video also lacking.,Amazon,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
149_6,1.65,"otherwise, it takes very good pictures; shutter delay isn't so bad either.",Amazon,POSITIVE,2.4288,POSITIVE,POSITIVE,4,NEUTRAL,0
149_7,-1.6,"still, had to send it back to nikon for repair.",Amazon,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
150_1,2.55,amazing camera i am an amateur photographer and here is a piece of advise to all the folks who are thinking about making a move the digital world.,Amazon,POSITIVE,2.3436,POSITIVE,POSITIVE,4,NEUTRAL,0
150_2,3.05,"nikon 4300, i feel, is the best camera out there for the features and price.",Amazon,POSITIVE,2.5476,POSITIVE,POSITIVE,4,NEUTRAL,0
150_3,0.05,"here were my requirements in a digital camera:  1. i had initially thought of buying a 2 or 3 megapixel camera but these are good for 4x6 "" or 5x7 "" prints and i wanted some really great 8x10 "" photos once in a while.",Amazon,NEUTRAL,3.5952,POSITIVE,POSITIVE,4,NEUTRAL,0
150_4,-0.95,2. i did not want a very small camera as it seems to get lost in my hands and i wasn't comfortable with that.,Amazon,NEGATIVE,-2.5592,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
150_5,0.15,i wanted a decent sized camera with a contour for my fingers to hold it steadily.,Amazon,NEUTRAL,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
150_6,0.2,"3. i wanted a camera that had a lot of built-in settings for different types of suroundings while giving me an option to use my photography skills although, i am an amateur with an interest in photography by turning on the manual settings.",Amazon,NEUTRAL,2.6388,POSITIVE,NEGATIVE,-4,NEUTRAL,0
150_7,0.05,"4. and, of course, i wanted a respected brand and had to stay within my budget because i had bought an expensive camcorder before but hadn't used it much.",Amazon,NEUTRAL,1.0468,POSITIVE,NEGATIVE,-4,NEUTRAL,0
150_8,0.05,"depending on all the above requirements, i had narrowed down my search to nikon 4300 and canon powershot s400 models.",Amazon,NEUTRAL,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
150_9,1.65,"nikon got the final nod for its settings auto and manual along with movie modes, medium; compact size, price, brand name, good software that is included and previous reviews.",Amazon,POSITIVE,1.7616,POSITIVE,POSITIVE,4,NEUTRAL,0
150_10,2.6,i should say i have been very happy with my decision ever since.,Amazon,POSITIVE,2.446,POSITIVE,POSITIVE,4,NEUTRAL,0
150_11,3.25,the pictures are absolutely amazing - the camera captures the minutest of details.,Amazon,POSITIVE,2.496,POSITIVE,POSITIVE,4,NEUTRAL,0
150_12,-0.1,a few things that might make it even better:  1. pictures taken in an indoor setting are a little dull and rarely hazy if you tend to take photographs from a distance.,Amazon,NEUTRAL,0.5052,POSITIVE,NEGATIVE,-4,NEUTRAL,0
150_13,-1.5,2. it takes a while for the camera to actually capture the photograph from the time you click the button and i have seen people becoming a little impatient waiting for the flash to glow.,Amazon,NEGATIVE,-0.912,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
150_14,-1.55,3. the pictures come out hazy if your hands shake even for a moment during the entire process of taking a picture.,Amazon,NEGATIVE,-0.7116,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
150_15,0.7,"all the above, i think, are problems with all the digital cameras out there and so i have no major complaints.",Amazon,POSITIVE,-1.5376,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
150_16,-0.1,try to buy a tripod and that should solve some of those problems.,Amazon,NEUTRAL,-0.9052,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
150_17,-0.2,"whichever camera you buy, add upto about 200 dollars for an additional memory card i bought a 256 mb card, usb card reader, camera bag and the warranty.",Amazon,NEUTRAL,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
150_18,1.55,"and finally, get your pictures developed at a kodak picture maker machine even though it costs you a little extra - no one can beat kodak processing in terms of clarity and brightness.",Amazon,POSITIVE,2.0836,POSITIVE,NEGATIVE,-4,NEUTRAL,0
150_19,0.1,hope this review has helped you in making up your mind.,Amazon,NEUTRAL,1.7616,POSITIVE,POSITIVE,4,NEUTRAL,0
150_20,2.95,i have taken about 150 photographs so far and have absolutely loved the experience.,Amazon,POSITIVE,2.5444,POSITIVE,POSITIVE,4,NEUTRAL,0
150_21,1.95,i am looking forward to my vegas trip for some great photographs now.,Amazon,POSITIVE,2.4996,POSITIVE,POSITIVE,4,NEUTRAL,0
151_1,1.35,"super camera with our compact 35mm broken, and a vacation in europe at hand, i finally decided to enter the digital age.",Amazon,POSITIVE,2.4496,POSITIVE,POSITIVE,4,NEUTRAL,0
151_2,2.8,"i first intended to buy the 3100, but am really happy to invest the extra money for the 4300.  the lense is a lot better, and the 4mb produce fantastic pictures.",Amazon,POSITIVE,3.7816,POSITIVE,POSITIVE,4,NEUTRAL,0
151_3,2.1,"the possibilities with auto, manual, and the very helpful "" scene "" mode, which offers 11 optimized situational settings like portrait, landscape, beach / snow, sunset etc., are endless.",Amazon,POSITIVE,3.2884,POSITIVE,NEGATIVE,-4,NEUTRAL,0
151_4,2.0,the movie mode is also working great.,Amazon,POSITIVE,2.4996,POSITIVE,POSITIVE,4,NEUTRAL,0
151_5,1.95,"the 4300 comes with excellent easy to install software i use it on xp and win98 without problem, battery charger, usb and video cable.",Amazon,POSITIVE,3.55,POSITIVE,POSITIVE,4,NEUTRAL,0
151_6,0.05,"a 64mb flash card camera comes with a 16mb holds 52 pictures on "" normal "" resolution.",Amazon,NEUTRAL,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
151_7,2.35,"i experimented with online print ordering with the two major us brick and mortar retailers, and they both delivered great results.",Amazon,POSITIVE,2.4996,POSITIVE,POSITIVE,4,NEUTRAL,0
151_8,0.45,"even at the "" normal "" setting, a 8x10 print!",Amazon,NEUTRAL,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
151_9,0.85,"shows not a single sign of visible rendering or pixels - you could never tell that the picture has been taken by a "" digital "".",Amazon,POSITIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
151_10,-0.7,"the battery life is ok, but can be somewhat short when working a lot with the monitor on.",Amazon,NEGATIVE,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
151_11,1.4,"i therefore bought a second battery as a backup, and due to the lightingfast charging with the included charger, which by the way works on 110v as well as 220v in europe, we ran never out of "" juice "".",Amazon,POSITIVE,1.0928,POSITIVE,NEGATIVE,-4,NEUTRAL,0
151_12,1.6,"i highly recommend the accessory kit, which provides you with everything else you need:  a nice camera bag, which holds camera plus all the cables and the charger.",Amazon,POSITIVE,2.7204,POSITIVE,POSITIVE,4,NEUTRAL,0
151_13,1.8,"furher it contains a card reader, a flash card folder for up to 8 cards, a lense cleaning rag, and an ac adapter, which is very helpful when working in an "" outlet environment "".",Amazon,POSITIVE,1.9016,POSITIVE,POSITIVE,4,NEUTRAL,0
151_14,2.9,"over all a fantastic very compact camera, which made us experience photography on a totally new level!",Amazon,POSITIVE,2.3932,POSITIVE,POSITIVE,4,NEUTRAL,0
152_1,0.1,"camera shake after reading all the glowing review on this camera, i went to my local camera shop to try one.",Amazon,NEUTRAL,-0.7116,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
152_2,2.4,i currently own an olympus d-550 which takes wonderful outdoor pictures.,Amazon,POSITIVE,2.2876,POSITIVE,POSITIVE,4,NEUTRAL,0
152_3,-1.4,"however, indoor pictures of subjects more than a few feet away can be blurry or grainy.",Amazon,NEGATIVE,-0.4108,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
152_4,0.05,"anyway, in the store, i tried coolpix 4300 along with two other 4mp models minolta dimage s414, and panasonic lumix.",Amazon,NEUTRAL,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
152_5,-1.5,"focusing on a display rack about 20 feet away in a brightly lit room during day time, pictures produced by this camera were blurry and in a shade of orange.",Amazon,NEGATIVE,1.0928,POSITIVE,NEGATIVE,-4,NEUTRAL,0
152_6,-0.75,pictures produced by the minolta were orange but not blurry.,Amazon,NEGATIVE,0.4556,POSITIVE,POSITIVE,4,NEUTRAL,0
152_7,2.75,pictures produced by the panasonic were excellent.,Amazon,POSITIVE,2.2876,POSITIVE,POSITIVE,4,NEUTRAL,0
152_8,-0.8,"the store clerk concluded that the blurriness may be caused by shaking the camera slightly when i press the button, which is understandable since this camera is lighter than the other two models.",Amazon,NEGATIVE,-0.7116,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
152_9,0.05,"anyway, i ended up purchasing the lumix.",Amazon,NEUTRAL,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
152_10,1.55,i'm sure that this camera has all the wonderful features that others talk about.,Amazon,POSITIVE,2.8736,POSITIVE,POSITIVE,4,NEUTRAL,0
152_11,-1.2,"however, as an average person with unsteady hands, i doubt it'll perform well in lower light settings.",Amazon,NEGATIVE,-1.5272,NEGATIVE,NEGATIVE,-4,NEUTRAL,0
153_1,2.3,great camera i purchased the nikon 4300 after several weeks of searching.,Amazon,POSITIVE,2.4996,POSITIVE,NEGATIVE,-4,NEUTRAL,0
153_2,1.05,"the value, name, and resolution signed the lease.",Amazon,POSITIVE,1.36,POSITIVE,POSITIVE,4,NEUTRAL,0
153_3,2.95,after nearly 800 pictures i have found that this nikon takes incredible pictures.,Amazon,POSITIVE,0.0,NEUTRAL,POSITIVE,4,NEUTRAL,0
153_4,2.3,"the digital zoom takes as good of pictures, as the optical zoom does!",Amazon,POSITIVE,1.9704,POSITIVE,POSITIVE,4,NEUTRAL,0
153_5,1.5,"the inside pics, can be a bit challenging, but when you can instantly delete pics you dont like, that are not focused perfectly, or need lighting adjustments, make this camera very simple and effective.",Amazon,POSITIVE,-2.5228,NEGATIVE,POSITIVE,4,NEUTRAL,0
153_6,2.7,"i love all of the features, and presets as well.",Amazon,POSITIVE,2.972,POSITIVE,POSITIVE,4,NEUTRAL,0
153_7,2.55,"sunset feature takes incredible pics in the morning, and the evening!",Amazon,POSITIVE,0.0,NEUTRAL,POSITIVE,4,NEUTRAL,0
153_8,2.95,the software you get with this camera is perfect.,Amazon,POSITIVE,2.2876,POSITIVE,POSITIVE,4,NEUTRAL,0
153_9,1.85,"touchups, redeye, and so on are very easy to alter, and correct.",Amazon,POSITIVE,1.9708,POSITIVE,POSITIVE,4,NEUTRAL,0
153_10,0.0,i definately recommend a large memory card.,Amazon,NEUTRAL,1.4448,POSITIVE,POSITIVE,4,NEUTRAL,0
153_11,0.9,"i use a 128mb card, and usually get around 70 to 100 pics 1024-1280 res., with good resolution.",Amazon,POSITIVE,1.7616,POSITIVE,POSITIVE,4,NEUTRAL,0
153_12,-0.1,very large pics take 8mb each!,Amazon,NEUTRAL,0.0,NEUTRAL,NEGATIVE,-4,NEUTRAL,0
